ID,education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,household_members,total_amount,total_purchase,median_amount_purchase,total_cmp,total_%_cmp,segmento
3091,2n Cycle,Together,75774.0,1,0,27,340,21,134,240,14,56,1,7,5,8,4,0,0,0,0,0,0,0,34,3,805,21,38.333333333333336,0,0.0,1
332,Graduation,Married,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,58,3,275,14,19.642857142857142,1,0.16666666666666666,0
2262,Master,Together,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,50,3,311,15,20.733333333333334,0,0.0,0
4692,Graduation,Married,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,39,3,71,12,5.916666666666667,1,0.16666666666666666,0
5117,2n Cycle,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,52,2,576,18,32.0,0,0.0,1
4557,Graduation,Together,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,45,3,67,8,8.375,0,0.0,0
6437,2n Cycle,Single,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,30,2,76,6,12.666666666666666,0,0.0,0
8362,PhD,Married,84169.0,0,0,9,1388,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,33,2,1829,20,91.45,2,0.3333333333333333,1
6977,Graduation,Together,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,41,3,1921,29,66.24137931034483,1,0.16666666666666666,1
9242,Graduation,Single,64509.0,0,0,19,836,180,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,25,1,1717,19,90.36842105263158,1,0.16666666666666666,1
3979,PhD,Divorced,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,32,1,1779,17,104.6470588235294,1,0.16666666666666666,1
10703,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,40,3,120,11,10.909090909090908,0,0.0,0
2521,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,44,3,59,5,11.8,1,0.16666666666666666,0
4098,Graduation,Married,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,42,4,44,9,4.888888888888889,0,0.0,0
1407,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,29,3,57,7,8.142857142857142,0,0.0,0
880,Basic,Together,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,49,2,96,6,16.0,0,0.0,0
7053,PhD,Single,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,49,1,1453,22,66.04545454545455,0,0.0,1
1072,PhD,Single,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,50,2,93,8,11.625,0,0.0,0
9467,Graduation,Single,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,31,2,20,5,4.0,0,0.0,0
10350,PhD,Married,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,65,5,38,5,7.6,0,0.0,0
3766,Master,Widow,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,56,1,835,21,39.76190476190476,0,0.0,1
2565,Master,Divorced,70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,60,1,1334,20,66.7,1,0.16666666666666666,1
2125,Graduation,Divorced,63033.0,0,0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,56,1,1102,16,68.875,0,0.0,1
5046,Graduation,Divorced,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,57,2,1638,25,65.52,0,0.0,1
6460,Graduation,Married,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,33,3,57,7,8.142857142857142,0,0.0,0
10264,Graduation,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,36,2,31,6,5.166666666666667,1,0.16666666666666666,0
2849,Graduation,Single,60474.0,0,1,25,265,180,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,36,2,1161,31,37.45161290322581,0,0.0,1
10304,Graduation,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,56,2,60,5,12.0,0,0.0,0
8945,Graduation,Divorced,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,45,2,203,11,18.454545454545453,0,0.0,0
2661,Graduation,Single,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,51,3,44,10,4.4,0,0.0,0
5332,2n Cycle,Married,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,55,2,1066,17,62.705882352941174,0,0.0,1
7660,PhD,OTROS,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,42,3,49,6,8.166666666666666,1,0.16666666666666666,0
2863,Graduation,Single,51012.0,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,45,4,1052,21,50.095238095238095,2,0.3333333333333333,1
3722,Graduation,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,43,3,48,7,6.857142857142857,0,0.0,0
3643,Master,Married,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,41,2,928,14,66.28571428571429,1,0.16666666666666666,1
4643,Graduation,Married,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,42,3,176,9,19.555555555555557,0,0.0,0
1461,PhD,Divorced,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,50,3,38,7,5.428571428571429,0,0.0,0
3267,Master,Together,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,52,3,608,20,30.4,1,0.16666666666666666,0
2004,Graduation,Single,72679.0,0,1,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,46,2,1168,17,68.70588235294117,0,0.0,1
7079,Graduation,Divorced,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,53,2,1245,32,38.90625,0,0.0,1
10936,Graduation,Married,72190.0,0,0,79,597,166,597,172,166,242,1,5,6,4,3,0,0,0,0,0,0,0,50,2,1940,16,121.25,0,0.0,1
10339,Master,Together,51012.0,0,1,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,61,3,207,11,18.818181818181817,0,0.0,0
5667,PhD,Married,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,51,3,1701,26,65.42307692307692,0,0.0,1
7214,Graduation,Married,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,58,2,1283,18,71.27777777777777,0,0.0,1
3852,Master,Together,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,54,4,964,27,35.7037037037037,0,0.0,1
8416,Graduation,Married,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,34,3,44,7,6.285714285714286,0,0.0,0
6969,Graduation,Together,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,33,3,233,13,17.923076923076923,0,0.0,0
10343,2n Cycle,Single,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,24,1,1345,19,70.78947368421052,0,0.0,1
1324,Graduation,Married,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,27,3,91,8,11.375,0,0.0,0
1029,PhD,Together,64413.0,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,45,3,279,12,23.25,0,0.0,0
1328,2n Cycle,Married,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,33,3,683,20,34.15,0,0.0,1
5140,PhD,Married,64355.0,1,0,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,30,3,1445,21,68.80952380952381,0,0.0,1
340,Graduation,Divorced,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,45,2,497,19,26.157894736842106,1,0.16666666666666666,1
4381,PhD,Married,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,44,4,235,17,13.823529411764707,0,0.0,0
6182,Graduation,Together,26646.0,1,0,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0,31,3,53,8,6.625,0,0.0,0
5491,Master,Together,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,64,3,319,16,19.9375,0,0.0,0
9213,Graduation,Widow,31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,45,2,15,4,3.75,0,0.0,0
7446,Master,Together,62513.0,0,1,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,48,3,716,22,32.54545454545455,0,0.0,1
9668,Graduation,Married,18793.0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,44,3,77,9,8.555555555555555,0,0.0,0
5939,Graduation,Together,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,44,4,122,11,11.090909090909092,0,0.0,0
4368,Graduation,Married,47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,35,3,134,8,16.75,0,0.0,0
460,PhD,Married,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,43,2,1753,17,103.11764705882354,0,0.0,1
2055,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,42,3,49,6,8.166666666666666,1,0.16666666666666666,0
5036,PhD,Single,42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,31,2,406,14,29.0,0,0.0,0
10735,Graduation,Single,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,44,2,26,5,5.2,0,0.0,0
7037,PhD,Married,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,41,3,401,17,23.58823529411765,0,0.0,0
3769,PhD,Together,51012.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,43,3,42,5,8.4,0,0.0,0
4252,Graduation,Married,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,50,3,301,12,25.083333333333332,0,0.0,0
5975,PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,48,2,57,6,9.5,0,0.0,0
1945,Graduation,Married,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,53,3,1400,21,66.66666666666667,2,0.3333333333333333,1
3312,Graduation,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,27,2,89,11,8.090909090909092,0,0.0,0
263,PhD,Single,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,70,1,145,8,18.125,0,0.0,0
2678,Graduation,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,25,2,209,11,19.0,0,0.0,0
3445,Graduation,Single,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,59,1,957,23,41.608695652173914,0,0.0,1
7093,Graduation,Married,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,30,3,22,4,5.5,0,0.0,0
3697,Graduation,Together,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,61,3,134,9,14.88888888888889,0,0.0,0
3050,Graduation,Married,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,49,4,235,16,14.6875,0,0.0,0
143,Graduation,Single,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,45,1,957,13,73.61538461538461,0,0.0,1
8527,Master,Together,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,50,4,395,19,20.789473684210527,0,0.0,0
6932,PhD,Married,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,70,2,2119,22,96.31818181818181,1,0.16666666666666666,1
3075,PhD,Married,59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,43,2,382,15,25.466666666666665,0,0.0,1
9246,Master,Together,40101.0,1,0,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,30,3,415,17,24.41176470588235,0,0.0,0
10972,Graduation,Widow,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,66,1,939,14,67.07142857142857,2,0.3333333333333333,1
2544,Master,Divorced,57530.0,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,64,2,92,7,13.142857142857142,0,0.0,0
7396,Graduation,Married,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,49,2,1597,26,61.42307692307692,1,0.16666666666666666,1
709,Graduation,Divorced,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,63,2,1103,18,61.27777777777778,0,0.0,1
8093,Master,Married,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,46,2,914,14,65.28571428571429,1,0.16666666666666666,1
2410,Graduation,Single,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,46,1,1097,16,68.5625,0,0.0,1
8041,PhD,Widow,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,44,2,1092,21,52.0,0,0.0,1
5544,Graduation,Single,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,45,2,1490,22,67.72727272727273,1,0.16666666666666666,1
1386,Graduation,Together,32474.0,1,1,0,10,0,2,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,48,4,12,4,3.0,0,0.0,0
1409,Graduation,Together,40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,64,3,444,20,22.2,0,0.0,0
843,Graduation,Married,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,44,3,805,25,32.2,0,0.0,1
9701,Graduation,Together,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,27,3,312,12,26.0,0,0.0,0
1991,Graduation,Together,44931.0,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,48,3,96,7,13.714285714285714,0,0.0,0
5585,Graduation,Single,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,43,2,48,7,6.857142857142857,0,0.0,0
9451,Graduation,Married,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,50,3,1658,26,63.76923076923077,0,0.0,1
5268,Graduation,Married,29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,55,4,56,7,8.0,0,0.0,0
5011,Graduation,Divorced,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,52,2,928,23,40.34782608695652,0,0.0,1
10069,Basic,Together,13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,27,3,58,5,11.6,1,0.16666666666666666,0
8789,2n Cycle,Married,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,26,3,274,14,19.571428571428573,0,0.0,0
9286,Master,Together,83151.0,0,0,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,55,2,747,19,39.31578947368421,0,0.0,1
9216,Graduation,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,44,4,44,7,6.285714285714286,0,0.0,0
5150,Basic,Single,20194.0,1,0,64,1,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,36,2,48,7,6.857142857142857,0,0.0,0
1092,Graduation,Married,61014.0,0,1,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,35,3,1147,20,57.35,0,0.0,1
2958,Graduation,Married,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,37,4,57,10,5.7,0,0.0,0
9121,Graduation,Married,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,43,3,1690,16,105.625,3,0.5,1
3706,Graduation,Single,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,37,2,94,7,13.428571428571429,1,0.16666666666666666,0
5204,Graduation,Together,74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,44,2,1461,22,66.4090909090909,1,0.16666666666666666,1
7620,Basic,Single,16185.0,1,0,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,25,2,106,8,13.25,0,0.0,0
1378,2n Cycle,Together,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,43,3,694,23,30.17391304347826,0,0.0,1
4554,Graduation,Together,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,50,3,448,17,26.352941176470587,0,0.0,0
5837,Graduation,Married,51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,48,4,494,22,22.454545454545453,0,0.0,0
286,Graduation,Single,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,63,3,152,12,12.666666666666666,0,0.0,0
7503,Graduation,Single,75825.0,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,1,39,1,2209,22,100.4090909090909,1,0.16666666666666666,1
5255,Graduation,Single,51012.0,1,0,19,5,1,3,3,191,242,0,27,0,1,1,0,0,0,0,0,0,0,29,2,445,28,15.892857142857142,0,0.0,1
2797,Graduation,Married,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,38,3,1073,26,41.26923076923077,0,0.0,1
2258,Graduation,Married,32880.0,1,0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,29,3,42,5,8.4,0,0.0,0
6260,Master,Together,82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,1,60,2,1957,27,72.48148148148148,1,0.16666666666666666,1
1907,Master,Divorced,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,65,2,1477,26,56.80769230769231,0,0.0,1
10812,PhD,Married,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,37,3,90,7,12.857142857142858,0,0.0,0
10159,Graduation,Divorced,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,45,2,1185,31,38.225806451612904,0,0.0,1
2939,Master,Together,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,45,2,1631,15,108.73333333333333,0,0.0,1
6583,2n Cycle,Married,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,60,2,981,21,46.714285714285715,1,0.16666666666666666,1
6177,PhD,Married,33454.0,1,0,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,30,3,169,10,16.9,0,0.0,0
3698,Graduation,Together,78687.0,0,0,13,817,180,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,32,2,2125,19,111.84210526315789,1,0.16666666666666666,1
9930,PhD,Single,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,1,1167,28,41.67857142857143,0,0.0,1
966,Graduation,Married,44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,49,3,691,25,27.64,1,0.16666666666666666,1
7381,Graduation,Divorced,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,47,1,1442,22,65.54545454545455,3,0.5,1
7286,Graduation,Together,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,47,3,55,5,11.0,0,0.0,0
6250,PhD,Widow,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,66,2,775,24,32.291666666666664,0,0.0,1
7533,Graduation,Married,49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,51,4,187,13,14.384615384615385,0,0.0,0
11030,Master,Married,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,39,3,16,4,4.0,1,0.16666666666666666,0
3081,PhD,Married,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,37,3,20,4,5.0,0,0.0,0
7297,Graduation,Single,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,42,2,57,11,5.181818181818182,0,0.0,0
2877,Master,Together,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,41,4,541,26,20.807692307692307,0,0.0,0
819,Graduation,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,70,1,1103,25,44.12,0,0.0,1
9847,2n Cycle,Married,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,60,3,587,16,36.6875,0,0.0,0
7725,2n Cycle,Married,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,50,2,641,16,40.0625,0,0.0,1
11075,Graduation,Married,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,37,4,270,15,18.0,0,0.0,0
4790,Graduation,Divorced,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,57,2,868,13,66.76923076923077,0,0.0,1
1183,Master,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,66,4,22,4,5.5,0,0.0,0
4743,PhD,Married,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,46,3,971,28,34.67857142857143,0,0.0,1
5138,Graduation,Together,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,65,3,43,5,8.6,0,0.0,0
1411,Graduation,Divorced,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,63,1,940,16,58.75,0,0.0,1
4943,Graduation,Married,70503.0,0,0,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,62,2,1727,16,107.9375,2,0.3333333333333333,1
1606,Graduation,Together,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,44,3,22,4,5.5,0,0.0,0
1173,Master,Together,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,68,2,2252,13,173.23076923076923,2,0.3333333333333333,1
5010,Graduation,Single,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,27,2,34,6,5.666666666666667,0,0.0,0
4437,Graduation,Married,65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,53,4,260,12,21.666666666666668,0,0.0,0
4427,2n Cycle,Single,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,21,1,1365,28,48.75,2,0.3333333333333333,1
895,PhD,Married,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,67,4,594,20,29.7,0,0.0,0
1081,PhD,Married,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,58,5,1019,25,40.76,0,0.0,0
10832,Graduation,Together,46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,57,2,467,14,33.357142857142854,0,0.0,0
6853,Master,Single,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,33,1,1438,21,68.47619047619048,2,0.3333333333333333,1
11092,Graduation,Married,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,54,4,41,7,5.857142857142857,0,0.0,0
5798,Master,Together,51012.0,0,0,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,42,2,985,15,65.66666666666667,0,0.0,1
8754,PhD,Together,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,41,3,20,4,5.0,0,0.0,0
1343,Graduation,Together,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,47,4,586,22,26.636363636363637,0,0.0,0
8619,Graduation,Together,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,58,3,22,4,5.5,0,0.0,0
4669,Basic,Married,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,34,3,102,10,10.2,0,0.0,0
10507,2n Cycle,Divorced,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,38,2,797,15,53.13333333333333,1,0.16666666666666666,0
4107,PhD,Together,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,67,4,425,16,26.5625,0,0.0,0
7514,2n Cycle,Together,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,59,4,177,12,14.75,0,0.0,0
5935,Master,Single,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,59,2,764,23,33.21739130434783,0,0.0,1
7789,PhD,Married,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,50,2,1672,26,64.3076923076923,1,0.16666666666666666,1
4201,Graduation,Single,57967.0,0,1,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,53,2,468,19,24.63157894736842,0,0.0,0
5077,Graduation,Together,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,36,3,969,24,40.375,0,0.0,1
